FID,city,day,max,min,weather,wind,windDesc,x,y
255,灯塔,2017/5/4 0:00:00,14,0,晴,北风,3-4级,123.312573599999993,41.420098860000003
256,调兵山,2017/5/4 0:00:00,14,-2,晴,东北风~西南风,小于3级~3-4级,123.584347899999997,42.442929890000002
257,大洼,2017/5/4 0:00:00,14,1,多云,北风,4-5级~3-4级,122.093754700000005,40.964907789999998
258,达拉特,2017/5/4 0:00:00,14,7,小雨转中雨,东南风,4-5级,116.046344199999993,48.437874590000000
259,东胜,2017/5/4 0:00:00,11,5,小雨转中雨,东南风,4-5级,109.764419300000000,39.805585909999998
260,磴口,2017/5/4 0:00:00,15,10,中雨,东北风~东风,4-5级~3-4级,106.700000099999997,40.555181070000003
261,大佘太,2017/5/4 0:00:00,14,6,大雨,东北风~东风,4-5级~3-4级,118.075828200000004,31.388080550000002
262,东乌旗,2017/5/4 0:00:00,11,-7,晴转多云,西南风,4-5级,121.958293600000005,42.451619070000000
263,多伦,2017/5/4 0:00:00,9,-5,晴转多云,西南风,4-5级,116.498638700000001,42.196600869999997
264,定州,2017/5/4 0:00:00,16,8,多云转小雨,北风~东风,小于3级,115.057406999999998,38.465839160000002
265,定兴,2017/5/4 0:00:00,15,6,多云转小雨,北风~东风,小于3级,115.755045899999999,39.211518310000002
266,大城,2017/5/4 0:00:00,14,5,阴转小雨,东风,小于3级,116.588638700000004,38.668802700000001
267,大厂,2017/5/4 0:00:00,15,4,阴,东风,小于3级,116.955076399999996,39.895316360000002
268,东光,2017/5/4 0:00:00,14,6,多云转阴,东北风,3-4级,116.677832300000006,37.887451599999999
269,大名,2017/5/4 0:00:00,12,7,小雨,北风,4-5级~3-4级,115.248634600000003,36.309543769999998
270,大同,2017/5/4 0:00:00,10,3,多云转小雨,东北风~东南风,4-5级~3-4级,124.699077399999993,46.070050999999999
271,大同县,2017/5/4 0:00:00,10,4,多云转小雨,东北风~东南风,4-5级~3-4级,113.583865799999998,40.001627489999997
272,大宁,2017/5/4 0:00:00,16,10,小雨转小到中雨,北风,小于3级,110.710805399999998,36.432636299999999
273,定襄,2017/5/4 0:00:00,13,4,小雨,东南风,小于3级~3-4级,113.035588799999999,38.516749760000003
274,代县,2017/5/4 0:00:00,13,3,小雨,东南风,小于3级~5-6级,113.050581699999995,39.093197220000000
275,定边,2017/5/4 0:00:00,19,12,阴转小雨,微风,小于3级,107.754293099999998,37.388791130000001
276,大荔,2017/5/4 0:00:00,17,10,小雨转中雨,微风,小于3级,110.011949500000000,34.796840369999998
277,丹凤,2017/5/4 0:00:00,18,15,小雨转小到中雨,微风,小于3级,110.443799499999997,33.684553639999997
278,德州,2017/5/4 0:00:00,13,7,小雨,东北风,4-5级,116.328161399999999,37.460825929999999
279,东平,2017/5/4 0:00:00,16,9,小雨,东北风,4-5级,116.342953199999997,35.975160899999999
280,东明,2017/5/4 0:00:00,14,9,小到中雨,北风,3-4级,115.074114600000001,35.182435460000001
281,定陶,2017/5/4 0:00:00,14,9,小到中雨,北风,3-4级,115.629419700000000,35.103625700000002
282,东营,2017/5/4 0:00:00,12,7,小雨转阴,东北风,4-5级~3-4级,118.612643100000000,37.408666289999999
283,东阿,2017/5/4 0:00:00,13,8,小雨,北风,3-4级,116.283198400000003,36.331642490000000
284,达坂城,2017/5/4 0:00:00,-2,-7,阴,微风,小于3级,87.527134040000007,43.004871750000000
285,当雄,2017/5/4 0:00:00,9,-4,阵雪转阴,微风,小于3级,90.894814859999997,30.424299479999998
286,堆龙德庆,2017/5/4 0:00:00,17,3,阵雨转阴,微风,小于3级,90.793393050000006,29.804706060000001
287,达孜,2017/5/4 0:00:00,17,3,阵雨转阴,微风,小于3级,91.473900850000007,29.747665560000002
288,定日,2017/5/4 0:00:00,12,-7,多云,微风,小于3级,86.999961470000002,28.477712250000000
289,定结,2017/5/4 0:00:00,15,-1,阴转多云,微风,小于3级,87.913745460000001,28.237509580000001
290,丁青,2017/5/4 0:00:00,12,-2,小雪转阴,微风,小于3级,95.311844859999994,31.681676230000001
291,大通,2017/5/4 0:00:00,18,6,阵雨转多云,微风,小于3级,117.117137600000007,32.643535870000001
292,达日,2017/5/4 0:00:00,10,-5,雨夹雪转多云,西风,3-4级~4-5级,99.410809499999999,33.482696859999997
293,德令哈,2017/5/4 0:00:00,14,1,阴转多云,微风,小于3级,97.162832409999993,37.727058560000003
294,都兰,2017/5/4 0:00:00,12,-1,雨夹雪转多云,西风,3-4级,97.154434690000002,36.160067040000001
295,定西,2017/5/4 0:00:00,16,12,小雨,微风,小于3级,104.626637599999995,35.586056239999998
296,敦煌,2017/5/4 0:00:00,23,7,扬沙转沙尘暴,东风,4-5级~6-7级,94.158041769999997,40.388771499999997
297,宕昌,2017/5/4 0:00:00,18,11,小雨,微风,小于3级,104.452827099999993,34.013488840000001
298,东乡,2017/5/4 0:00:00,12,4,多云转小雨,微风,小于3级,116.619622699999994,28.221297979999999
299,迭部,2017/5/4 0:00:00,17,9,阴转小雨,微风,小于3级,103.570446200000006,34.005620770000000
300,登封,2017/5/4 0:00:00,10,4,中雨,东北风,3-4级~4-5级,113.041749300000006,34.418362170000002
301,邓州,2017/5/4 0:00:00,16,9,中雨转大雨,东北风,4-5级,112.056860599999993,32.684649550000003
302,郸城,2017/5/4 0:00:00,18,11,中雨,东北风,4-5级,115.301297399999996,33.641500069999999
303,丹阳,2017/5/4 0:00:00,24,18,多云转阴,南风~东风,3-4级,119.644303500000007,31.960263460000000
304,丹徒,2017/5/4 0:00:00,24,18,多云转阴,南风~东风,3-4级,119.498972400000000,32.114041360000002
305,东台,2017/5/4 0:00:00,19,14,阴转小雨,东北风,3-4级,120.563769500000006,32.791442549999999
306,大丰,2017/5/4 0:00:00,18,13,阴转小雨,东北风,3-4级,120.546274299999993,33.190868240000000
307,东海,2017/5/4 0:00:00,16,12,小雨,东北风,3-4级,118.792309599999996,34.556383230000002
308,东西湖,2017/5/4 0:00:00,29,19,多云转雷阵雨,微风~东南风,小于3级~3-4级,114.087155100000004,30.698153260000002
309,大悟,2017/5/4 0:00:00,22,18,小雨转中雨,微风,小于3级,114.310299499999999,31.578255250000002
310,大冶,2017/5/4 0:00:00,32,20,多云转雷阵雨,微风,小于3级,114.846141599999996,30.072895849999998
311,当阳,2017/5/4 0:00:00,23,18,小雨转大雨,微风,小于3级,111.842712399999996,30.825538040000001
312,丹江口,2017/5/4 0:00:00,18,11,中雨,微风,小于3级,111.193227899999997,32.567476509999999
313,掇刀,2017/5/4 0:00:00,21,17,小雨转暴雨,微风,小于3级,112.193922700000002,30.932878259999999
314,德清,2017/5/4 0:00:00,29,19,多云,微风~北风,小于3级~3-4级,120.049831400000002,30.567582880000000
315,洞头,2017/5/4 0:00:00,21,16,多云,南风,3-4级~小于3级,121.125826099999998,27.903663649999999
316,东阳,2017/5/4 0:00:00,32,19,多云,西风,小于3级,120.380817699999994,29.237426950000000
317,岱山,2017/5/4 0:00:00,25,15,多云,南风~东南风,小于3级~3-4级,122.260359100000002,30.319415589999998
318,定海,2017/5/4 0:00:00,25,16,多云,南风~东南风,小于3级,122.073024500000002,30.064847159999999
319,当涂,2017/5/4 0:00:00,25,19,阴转雷阵雨,东南风~东风,小于3级~4-5级,118.646673199999995,31.503024379999999
320,砀山,2017/5/4 0:00:00,18,13,中雨转雷阵雨,东北风~东风,4-5级,116.420282299999997,34.454057239999997
321,定远,2017/5/4 0:00:00,24,16,雷阵雨,东北风~东风,3-4级~4-5级,117.665964500000001,32.473258600000001
322,东至,2017/5/4 0:00:00,30,19,多云转阴,南风,3-4级,117.006827400000006,30.034069909999999
323,德化,2017/5/4 0:00:00,30,19,多云,微风,小于3级,118.258038900000003,25.674049360000001
324,东山,2017/5/4 0:00:00,26,19,多云,南风,4-5级,130.247501400000004,47.483737359999999
325,大田,2017/5/4 0:00:00,32,18,多云转晴,微风,小于3级,117.817996699999995,25.797449310000001
326,东湖区,2017/5/4 0:00:00,13,7,阴转多云,微风,小于3级,115.910148300000003,28.692375150000000
327,德安,2017/5/4 0:00:00,31,17,晴,微风,小于3级,115.634084299999998,29.401728479999999
328,都昌,2017/5/4 0:00:00,29,19,晴,微风,小于3级,116.342047699999995,29.356214909999998
329,德兴,2017/5/4 0:00:00,33,18,多云转晴,东北风,小于3级,117.753259299999996,28.940751540000001
330,东乡,2017/5/4 0:00:00,33,20,晴,西南风,3-4级,116.619622699999994,28.221297979999999
331,大余,2017/5/4 0:00:00,31,20,多云,微风,小于3级,114.366489999999999,25.448471670000000
332,定南,2017/5/4 0:00:00,30,20,多云,微风,小于3级,115.093880299999995,24.824160400000000
333,洞口,2017/5/4 0:00:00,31,18,晴,南风,小于3级,110.599739000000000,27.103195629999998
334,东安,2017/5/4 0:00:00,31,22,多云,南风,3-4级,129.860446800000005,44.408404500000003
335,道县,2017/5/4 0:00:00,30,23,多云,南风,3-4级,111.602042100000006,25.499396959999999
336,道真,2017/5/4 0:00:00,29,18,多云,东南风~南风,小于3级,107.616864800000002,28.934154339999999
337,都匀,2017/5/4 0:00:00,27,19,多云,南风,3-4级,107.477558900000005,26.153657140000000
338,独山,2017/5/4 0:00:00,27,19,多云,南风,3-4级,107.563752300000004,25.636840589999998
339,丹寨,2017/5/4 0:00:00,25,20,多云,北风,小于3级,107.931257599999995,26.231206069999999
340,德江,2017/5/4 0:00:00,28,18,多云,微风,小于3级,108.094797200000002,28.264526640000000
341,大方,2017/5/4 0:00:00,28,16,多云转晴,微风,小于3级,105.694533699999994,27.231280200000000
342,大邑,2017/5/4 0:00:00,26,18,小雨转阴,北风,小于3级,103.388451599999996,30.614941410000000
343,都江堰,2017/5/4 0:00:00,26,18,小雨转阴,北风,小于3级,103.637342000000004,31.039123660000001
344,达州,2017/5/4 0:00:00,24,21,小雨转中雨,旋转风,小于3级,107.494973400000006,31.214198860000000
345,大竹,2017/5/4 0:00:00,25,20,小雨转中雨,旋转风,小于3级,107.279877400000004,30.690772379999999
346,达县,2017/5/4 0:00:00,24,21,小雨转中雨,旋转风,小于3级,107.424315199999995,31.182047270000002
347,东兴,2017/5/4 0:00:00,30,21,多云转阴,南风,小于3级,105.202168799999995,29.628088550000001
348,丹棱,2017/5/4 0:00:00,28,20,阴转多云,西南风,小于3级,103.434513100000004,30.014802939999999
349,德昌,2017/5/4 0:00:00,33,17,晴,旋转风,小于3级,102.191734400000001,27.331194180000001
350,丹巴,2017/5/4 0:00:00,32,12,多云,西风,小于3级,101.752397700000003,30.967074340000000
351,道孚,2017/5/4 0:00:00,23,1,晴,西南风,小于3级,101.194841600000004,30.870125609999999
352,德格,2017/5/4 0:00:00,17,3,小雨转多云,西风~东南风,小于3级,98.967480949999995,32.059408550000001
353,稻城,2017/5/4 0:00:00,16,-1,阴转多云,西风,小于3级,100.265890799999994,28.766496640000000
354,得荣,2017/5/4 0:00:00,23,8,小雨转多云,西风,小于3级,99.324235090000002,28.736358440000000
355,德阳,2017/5/4 0:00:00,26,19,小雨转阴,南风,小于3级,104.402397800000003,31.131139650000001
356,大埔,2017/5/4 0:00:00,32,19,多云,微风,小于3级,114.316279499999993,22.481765390000000
357,斗门,2017/5/4 0:00:00,27,22,多云,微风,小于3级,113.247981699999997,22.216636749999999
358,德庆,2017/5/4 0:00:00,29,21,阴转多云,微风,小于3级,111.987268499999999,23.276366860000000
359,东源,2017/5/4 0:00:00,29,21,多云,微风,小于3级,114.826946100000001,23.933052560000000
360,东莞,2017/5/4 0:00:00,29,23,多云,南风,3-4级,113.763434000000004,23.043023819999998
361,电白,2017/5/4 0:00:00,28,24,多云,北风~南风,3-4级~4-5级,111.240553300000002,21.685028169999999
362,东川,2017/5/4 0:00:00,32,20,多云,西南风~微风,3-4级~小于3级,103.078561500000006,26.139328849999998
363,大理,2017/5/4 0:00:00,23,13,多云,微风,小于3级,100.219209000000006,25.693966620000001
364,大姚,2017/5/4 0:00:00,26,15,多云,微风,小于3级,101.242913099999996,25.947669909999998
365,大关,2017/5/4 0:00:00,33,15,多云转晴,微风,小于3级,103.912177700000001,27.905095830000000
366,德钦,2017/5/4 0:00:00,10,1,小雨,微风,小于3级,99.037553970000005,28.351417170000001
367,德宏,2017/5/4 0:00:00,27,15,小雨,微风,小于3级,98.589434290000000,24.441239660000001
368,大新,2017/5/4 0:00:00,32,23,多云转晴,东南风,小于3级,107.137109499999994,22.813462760000000
369,德保,2017/5/4 0:00:00,31,21,晴,南风,小于3级,106.594284700000003,23.382214510000001
370,东兰,2017/5/4 0:00:00,33,24,多云,南风,小于3级,107.413533799999996,24.511600489999999
371,东兴,2017/5/4 0:00:00,28,23,多云,西南风,3-4级,105.202168799999995,29.628088550000001
372,东方,2017/5/4 0:00:00,32,26,多云,南风,3-4级,108.851009599999998,18.998160859999999
373,儋州,2017/5/4 0:00:00,36,24,多云,微风,小于3级,109.413973100000007,19.571153089999999
374,定安,2017/5/4 0:00:00,34,24,多云,微风,小于3级,110.320090100000002,19.490991399999999
375,氹仔岛,2017/5/4 0:00:00,26,22,多云,微风,小于3级,113.584220299999998,22.162496760000000
376,鄂尔多斯,2017/5/4 0:00:00,11,5,小雨转中雨,东南风,4-5级,109.993706299999999,39.816489560000001
377,二连浩特,2017/5/4 0:00:00,10,-4,多云转小雨,西南风,4-5级,111.966178400000004,43.417780460000003
378,额尔古纳,2017/5/4 0:00:00,9,-10,晴转多云,西风,小于3级~3-4级,120.652763600000000,51.660818880000001
379,额敏,2017/5/4 0:00:00,-2,-13,阵雪,微风,小于3级,84.209319649999998,46.590663659999997
380,鄂州,2017/5/4 0:00:00,30,19,多云转雷阵雨,微风,小于3级,114.895594000000003,30.384439319999998
381,恩施,2017/5/4 0:00:00,24,19,小雨转中雨,微风,小于3级,109.517432700000001,30.308978509999999
382,峨边,2017/5/4 0:00:00,28,19,阴转多云,北风~东风,小于3级,103.216739700000005,29.050415560000001
383,峨眉山,2017/5/4 0:00:00,16,6,阴转多云,北风~东风,小于3级,103.400912300000002,29.507004040000002
384,恩平,2017/5/4 0:00:00,28,22,多云,微风,小于3级,112.286461200000005,22.240985210000002
385,洱源,2017/5/4 0:00:00,24,7,多云,微风,小于3级,99.912156460000006,26.072915859999998
386,峨山,2017/5/4 0:00:00,25,11,多云,西南风,4-5级,102.219249899999994,24.246114550000001
387,丰台,2017/5/4 0:00:00,14,5,多云转小雨,微风,小于3级,116.258370299999996,39.841937850000001
388,房山,2017/5/4 0:00:00,13,5,多云转小雨,微风,小于3级,115.862836299999998,39.726752619999999
389,奉贤,2017/5/4 0:00:00,25,16,多云转阴,东南风~东风,小于3级~3-4级,121.560641700000005,30.915122449999998
390,涪陵,2017/5/4 0:00:00,30,20,多云,微风,小于3级,107.340799700000005,29.664670539999999
391,奉节,2017/5/4 0:00:00,28,19,多云转中雨,微风,小于3级,109.355666700000000,30.958552800000000
392,丰都,2017/5/4 0:00:00,30,20,多云转阴,微风,小于3级,107.837517399999996,29.890595720000000
393,方正,2017/5/4 0:00:00,11,-4,晴,西风~西南风,小于3级~3-4级,128.949418699999995,45.819769360000002
394,富裕,2017/5/4 0:00:00,15,-3,晴转多云,西风,3-4级,124.571746800000000,47.665820089999997
395,抚远,2017/5/4 0:00:00,7,-7,晴,西南风,小于3级~5-6级,134.296044200000011,47.926105200000002
396,富锦,2017/5/4 0:00:00,11,-4,晴,西南风,小于3级~5-6级,132.539001399999989,47.170672549999999
397,扶余,2017/5/4 0:00:00,13,-5,晴,西南风,3-4级,125.564563300000003,45.131091920000003
398,抚松,2017/5/4 0:00:00,11,-5,晴,西风~西南风,小于3级~3-4级,127.623938100000004,42.277909110000003
399,法库,2017/5/4 0:00:00,13,-2,晴,东风~北风,3-4级,123.248897099999994,42.415297840000001
400,抚顺,2017/5/4 0:00:00,14,-4,多云转晴,东北风~北风,小于3级,123.929819800000004,41.877303830000002
401,凤城,2017/5/4 0:00:00,15,2,多云转晴,北风,小于3级,124.072960300000005,40.579570310000001
402,阜新,2017/5/4 0:00:00,14,-4,晴,北风,3-4级,121.660822100000004,42.019250110000002
403,丰镇,2017/5/4 0:00:00,11,3,多云转小雨,东南风,3-4级,113.308676500000004,40.558336030000000
404,阜平,2017/5/4 0:00:00,12,8,多云转小雨,北风~东风,小于3级,114.164210600000004,38.894806410000001
405,丰宁,2017/5/4 0:00:00,12,-1,晴转小雨,微风,小于3级,116.623794799999999,41.425684339999997
406,丰南,2017/5/4 0:00:00,15,5,多云,东北风,小于3级~3-4级,118.085847099999995,39.384662749999997
407,丰润,2017/5/4 0:00:00,16,5,多云,东北风,小于3级~3-4级,118.059490400000001,39.789909410000000
408,阜城,2017/5/4 0:00:00,12,6,小雨,东北风,3-4级,116.328425199999998,37.912309209999997
409,峰峰,2017/5/4 0:00:00,11,8,小雨转中雨,北风,4-5级~3-4级,121.415516800000006,31.253363870000001
410,肥乡,2017/5/4 0:00:00,11,8,小雨,北风,4-5级~3-4级,114.836905099999996,36.577260889999998
411,抚宁,2017/5/4 0:00:00,15,5,多云转阴,东北风~东风,3-4级,119.395100400000004,40.012967439999997
412,汾西,2017/5/4 0:00:00,15,9,小雨转小到中雨,北风,小于3级,111.483148299999996,36.642781390000003
413,浮山,2017/5/4 0:00:00,16,10,小雨转小到中雨,北风,小于3级,111.928408899999994,35.945830770000001
414,繁峙,2017/5/4 0:00:00,13,2,小雨转雨夹雪,东南风,小于3级~3-4级,113.596213599999999,39.204756990000000
415,方山,2017/5/4 0:00:00,14,5,小雨,微风~东南风,小于3级~3-4级,111.337978899999996,37.886687739999999
416,汾阳,2017/5/4 0:00:00,15,5,小雨,微风,小于3级,111.745995899999997,37.316764310000003
417,富县,2017/5/4 0:00:00,12,10,小雨转中雨,微风,小于3级,109.049603500000003,36.017427089999998
418,府谷,2017/5/4 0:00:00,17,8,阴转小雨,微风,小于3级,110.866934200000003,39.187272470000003
419,富平,2017/5/4 0:00:00,16,10,小雨转中雨,微风,小于3级,109.235939700000003,34.879423510000002
420,佛坪,2017/5/4 0:00:00,17,14,小雨转中雨,微风,小于3级,107.928836200000006,33.549939109999997
421,凤翔,2017/5/4 0:00:00,13,10,中雨,微风,小于3级,107.436788800000002,34.577025720000002
422,扶风,2017/5/4 0:00:00,16,12,中雨,微风,小于3级,107.925101600000005,34.411974479999998
423,凤县,2017/5/4 0:00:00,19,14,大雨转中雨,微风,小于3级,106.766103999999999,33.993251780000001
424,福山,2017/5/4 0:00:00,11,7,阴转多云,东北风~东风,5-6级~4-5级,121.203461300000001,37.481074220000004
425,肥城,2017/5/4 0:00:00,16,9,小雨,东北风,4-5级,116.744762499999993,36.112514339999997
426,费县,2017/5/4 0:00:00,17,9,小雨,东风~东南风,4-5级,117.985837700000005,35.254970790000002
427,阜康,2017/5/4 0:00:00,3,-4,小雪,西北风~微风,3-4级~小于3级,88.305949269999999,44.424103690000003
428,福海,2017/5/4 0:00:00,-4,-9,小雪,西风,4-5级,88.050870549999999,46.391693539999999
429,富蕴,2017/5/4 0:00:00,-5,-10,小雪转多云,西风,3-4级,89.393483610000004,46.536156509999998
430,封丘,2017/5/4 0:00:00,12,7,小雨转中雨,东北风,4-5级~3-4级,114.487678099999997,35.040384099999997
431,方城,2017/5/4 0:00:00,17,9,中雨转大雨,东北风,4-5级,113.016822199999993,33.299954329999998
432,范县,2017/5/4 0:00:00,14,8,小雨,东北风,4-5级~3-4级,115.538400800000005,35.801404730000002
